,RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
2436,6/29/2020,B3SAT463,BRB3SA3T03Y6,EQUITY PUT,"0,77","0,78","0,77","0,78",,"0,73",2,15300,46.39,B3SA3,8/17/2020,EURO,55.35
2437,6/29/2020,B3SAT473,BRB3SA3T03X8,EQUITY PUT,"0,99","0,99","0,99","0,99",,"0,88",3,10000,47.39,B3SA3,8/17/2020,EURO,55.35
2438,6/29/2020,B3SAT475,BRB3SA3T02U6,EQUITY PUT,"0,85","0,85","0,85","0,85",,"0,8",1,12000,46.89,B3SA3,8/17/2020,EURO,55.35
2439,6/29/2020,B3SAT478,BRB3SA3T03W0,EQUITY PUT,"1,09","1,13","1,12","1,09",,"0,97",2,2100,47.89,B3SA3,8/17/2020,EURO,55.35
2441,6/29/2020,B3SAT488,BRB3SA3T03F5,EQUITY PUT,"1,3","1,36","1,33","1,3",,"1,17",7,42200,48.89,B3SA3,8/17/2020,EURO,55.35
2442,6/29/2020,B3SAT493,BRB3SA3T04Y4,EQUITY PUT,"1,39","1,39","1,39","1,39",,"1,28",2,10000,49.39,B3SA3,8/17/2020,EURO,55.35
2443,6/29/2020,B3SAT498,BRB3SA3T04V0,EQUITY PUT,"1,48","1,77","1,61","1,48",,"1,4",6,75700,49.89,B3SA3,8/17/2020,EURO,55.35
2447,6/29/2020,B3SAT515,BRB3SA3T02S0,EQUITY PUT,"1,91","1,91","1,91","1,91",,"1,67",1,3700,50.89,B3SA3,8/17/2020,EURO,55.35
2448,6/29/2020,B3SAT518,BRB3SA3T0514,EQUITY PUT,"2,11","2,42","2,3","2,11",,"1,98",6,71100,51.89,B3SA3,8/17/2020,EURO,55.35
2449,6/29/2020,B3SAT528,BRB3SA3T0530,EQUITY PUT,"2,82","2,82","2,82","2,82",,"2,34",1,10100,52.89,B3SA3,8/17/2020,EURO,55.35
2452,6/29/2020,B3SAT538,BRB3SA3T04P2,EQUITY PUT,"3,06","3,32","3,23","3,06",,"2,74",4,29700,53.89,B3SA3,8/17/2020,EURO,55.35
2454,6/29/2020,B3SAT548,BRB3SA3T04Q0,EQUITY PUT,"3,48","3,88","3,76","3,48",,"3,2",3,20500,54.89,B3SA3,8/17/2020,EURO,55.35
2554,6/29/2020,B3SAU495,BRB3SA3U04U0,EQUITY PUT,"2,2","2,2","2,2","2,2",,"2,01",1,600000,49.5,B3SA3,9/21/2020,EURO,55.35
2562,6/29/2020,B3SAU535,BRB3SA3U0552,EQUITY PUT,"3,66","3,66","3,66","3,66",,"3,44",1,600000,53.5,B3SA3,9/21/2020,EURO,55.35
2563,6/29/2020,B3SAU540,BRB3SA3U04Q8,EQUITY PUT,"3,75","3,75","3,75","3,75",,"3,66",1,2000,54,B3SA3,9/21/2020,EURO,55.35
2596,6/29/2020,B3SAX351,BRB3SA3X04O7,EQUITY PUT,"0,43","0,43","0,43","0,43",,"0,52",1,1000,35.1,B3SA3,12/21/2020,EURO,55.35
2610,6/29/2020,B3SAX507,BRB3SA3X04D0,EQUITY PUT,"3,75","3,75","3,75","3,75",,"3,58",1,100,50.1,B3SA3,12/21/2020,EURO,55.35
2666,6/29/2020,BBASG1,BRBBAS3G0LM3,EQUITY CALL,"1,9","2,54","2,29","2,54",,"2,76",6,43200,31.56,BBAS3,7/20/2020,AMER,32.41
2676,6/29/2020,BBASG26,BRBBAS3G0LJ9,EQUITY CALL,"6,82","7,3","7,25","7,3",,"7,56",3,1100,26.06,BBAS3,7/20/2020,AMER,32.41
2679,6/29/2020,BBASG280,BRBBAS3G0L50,EQUITY CALL,"5,03","5,04","5,03","5,04",,"5,7",3,800,28.06,BBAS3,7/20/2020,AMER,32.41
2684,6/29/2020,BBASG298,BRBBAS3G0M42,EQUITY CALL,"3,72","3,9","3,77","3,9",,"4,15",5,33000,29.81,BBAS3,7/20/2020,EURO,32.41
2685,6/29/2020,BBASG30,BRBBAS3G0LE0,EQUITY CALL,"2,86","3,75","3,59","3,75",,"3,94",9,25400,30.06,BBAS3,7/20/2020,AMER,32.41
2686,6/29/2020,BBASG303,BRBBAS3G0LA8,EQUITY CALL,"3,01","3,01","3,01","3,01",,"3,73",1,500,30.31,BBAS3,7/20/2020,EURO,32.41
2688,6/29/2020,BBASG308,BRBBAS3G0L68,EQUITY CALL,"2,63","3,14","3,12","3,14",,"3,33",3,8200,30.81,BBAS3,7/20/2020,EURO,32.41
2689,6/29/2020,BBASG310,BRBBAS3G0LY8,EQUITY CALL,"2,16","2,88","2,4","2,88",,"3,13",7,3400,31.06,BBAS3,7/20/2020,AMER,32.41
2690,6/29/2020,BBASG313,BRBBAS3G0M26,EQUITY CALL,"2,34","2,72","2,7","2,72",,"2,94",25,2500,31.31,BBAS3,7/20/2020,EURO,32.41
2691,6/29/2020,BBASG318,BRBBAS3G0MB4,EQUITY CALL,"2,13","2,45","2,26","2,45",,"2,58",2,700,31.81,BBAS3,7/20/2020,EURO,32.41
2692,6/29/2020,BBASG32,BRBBAS3G0LO9,EQUITY CALL,"1,65","2,3","1,94","2,3",,"2,41",86,930000,32.06,BBAS3,7/20/2020,AMER,32.41
2693,6/29/2020,BBASG323,BRBBAS3G0MJ7,EQUITY CALL,"1,58","2,13","1,75","2,13",,"2,24",17,31300,32.31,BBAS3,7/20/2020,EURO,32.41
2694,6/29/2020,BBASG325,BRBBAS3G0MM1,EQUITY CALL,"1,4",2,"1,69",2,,"2,08",34,96900,32.56,BBAS3,7/20/2020,AMER,32.41
2695,6/29/2020,BBASG328,BRBBAS3G0MS8,EQUITY CALL,"1,36","1,83","1,66","1,79",,"1,93",31,37800,32.81,BBAS3,7/20/2020,EURO,32.41
2696,6/29/2020,BBASG330,BRBBAS3G0M00,EQUITY CALL,"1,17","1,69","1,58","1,45",,"1,79",48,236400,33.06,BBAS3,7/20/2020,AMER,32.41
2697,6/29/2020,BBASG333,BRBBAS3G0LD2,EQUITY CALL,"1,06","1,57","1,34","1,57",,"1,65",27,58300,33.31,BBAS3,7/20/2020,EURO,32.41
2698,6/29/2020,BBASG335,BRBBAS3G0MQ2,EQUITY CALL,"0,96","1,43","1,24","1,42",,"1,52",32,57300,33.56,BBAS3,7/20/2020,AMER,32.41
2699,6/29/2020,BBASG338,BRBBAS3G0MA6,EQUITY CALL,"1,06","1,29","1,25","1,27",,"1,39",13,96800,33.81,BBAS3,7/20/2020,EURO,32.41
2700,6/29/2020,BBASG340,BRBBAS3G0LX0,EQUITY CALL,"0,84","1,2","1,02","1,2",,"1,28",109,528800,34.06,BBAS3,7/20/2020,AMER,32.41
2701,6/29/2020,BBASG343,BRBBAS3G0ML3,EQUITY CALL,"0,82","1,1","0,91","1,1",,"1,17",31,170200,34.31,BBAS3,7/20/2020,EURO,32.41
2702,6/29/2020,BBASG345,BRBBAS3G0MO7,EQUITY CALL,"0,72",1,"0,85",1,,"1,06",40,73100,34.56,BBAS3,7/20/2020,AMER,32.41
2703,6/29/2020,BBASG348,BRBBAS3G0MV2,EQUITY CALL,"0,67","0,89","0,82","0,89",,"0,97",7,5600,34.81,BBAS3,7/20/2020,EURO,32.41
2704,6/29/2020,BBASG350,BRBBAS3G0M75,EQUITY CALL,"0,54","0,82","0,74","0,77",,"0,88",112,258200,35.06,BBAS3,7/20/2020,AMER,32.41
2705,6/29/2020,BBASG353,BRBBAS3G0MH1,EQUITY CALL,"0,52","0,76","0,65","0,76",,"0,79",18,36200,35.31,BBAS3,7/20/2020,EURO,32.41
2706,6/29/2020,BBASG355,BRBBAS3G0MN9,EQUITY CALL,"0,43","0,66","0,59","0,66",,"0,72",58,102800,35.56,BBAS3,7/20/2020,AMER,32.41
2707,6/29/2020,BBASG358,BRBBAS3G0MC2,EQUITY CALL,"0,48","0,62","0,57","0,58",,"0,65",1132,1015200,35.81,BBAS3,7/20/2020,EURO,32.41
2708,6/29/2020,BBASG360,BRBBAS3G0MP4,EQUITY CALL,"0,35","0,55","0,49","0,55",,"0,58",1196,1238200,36.06,BBAS3,7/20/2020,AMER,32.41
2709,6/29/2020,BBASG363,BRBBAS3G0MG3,EQUITY CALL,"0,39","0,46","0,42","0,46",,"0,53",5,3400,36.31,BBAS3,7/20/2020,EURO,32.41
2710,6/29/2020,BBASG365,BRBBAS3G0MR0,EQUITY CALL,"0,3","0,44","0,39","0,4",,"0,47",56,106600,36.56,BBAS3,7/20/2020,AMER,32.41
2711,6/29/2020,BBASG368,BRBBAS3G0MF5,EQUITY CALL,"0,31","0,34","0,33","0,34",,"0,42",2,3600,36.81,BBAS3,7/20/2020,EURO,32.41
2712,6/29/2020,BBASG370,BRBBAS3G0MI9,EQUITY CALL,"0,27","0,35","0,3","0,32",,"0,38",81,184800,37.06,BBAS3,7/20/2020,AMER,32.41
2713,6/29/2020,BBASG373,BRBBAS3G0MK5,EQUITY CALL,"0,25","0,3","0,28","0,28",,"0,34",9,13600,37.31,BBAS3,7/20/2020,EURO,32.41
2714,6/29/2020,BBASG375,BRBBAS3G0M59,EQUITY CALL,"0,22","0,27","0,24","0,27",,"0,3",44,141600,37.56,BBAS3,7/20/2020,AMER,32.41
2715,6/29/2020,BBASG378,BRBBAS3G0ME8,EQUITY CALL,"0,19","0,26","0,19","0,26",,"0,27",6,31300,37.81,BBAS3,7/20/2020,EURO,32.41
2716,6/29/2020,BBASG380,BRBBAS3G0N25,EQUITY CALL,"0,16","0,22","0,19","0,22",,"0,24",234,312300,38.06,BBAS3,7/20/2020,AMER,32.41
2718,6/29/2020,BBASG385,BRBBAS3G0M67,EQUITY CALL,"0,13","0,18","0,15","0,17",,"0,2",72,229500,38.56,BBAS3,7/20/2020,AMER,32.41
2720,6/29/2020,BBASG390,BRBBAS3G0MY6,EQUITY CALL,"0,11","0,19","0,13","0,14",,"0,16",37,57600,39.06,BBAS3,7/20/2020,AMER,32.41
2722,6/29/2020,BBASG397,BRBBAS3G0L35,EQUITY CALL,"0,1","0,16","0,1","0,12",,"0,13",55,72200,39.56,BBAS3,7/20/2020,AMER,32.41
2723,6/29/2020,BBASG398,BRBBAS3G0MX8,EQUITY CALL,"0,09","0,1","0,09","0,09",,"0,12",3,16000,39.81,BBAS3,7/20/2020,EURO,32.41
2724,6/29/2020,BBASG400,BRBBAS3G0MW0,EQUITY CALL,"0,07","0,13","0,09","0,1",,"0,11",248,183500,40.06,BBAS3,7/20/2020,AMER,32.41
2726,6/29/2020,BBASG405,BRBBAS3G0N33,EQUITY CALL,"0,03","0,03","0,03","0,03",,"0,09",1,200,40.56,BBAS3,7/20/2020,AMER,32.41
2727,6/29/2020,BBASG408,BRBBAS3G0N17,EQUITY CALL,"0,06","0,06","0,06","0,06",,"0,08",1,2100,40.81,BBAS3,7/20/2020,EURO,32.41
2728,6/29/2020,BBASG413,BRBBAS3G0M83,EQUITY CALL,"0,04","0,1","0,07","0,08",,"0,07",71,118400,41.31,BBAS3,7/20/2020,EURO,32.41
2729,6/29/2020,BBASG422,BRBBAS3G0L43,EQUITY CALL,"0,03","0,07","0,05","0,07",,"0,06",43,121200,42.06,BBAS3,7/20/2020,AMER,32.41
2730,6/29/2020,BBASG438,BRBBAS3G0LZ5,EQUITY CALL,"0,05","0,1","0,06","0,05",,"0,04",4,400,43.81,BBAS3,7/20/2020,EURO,32.41
2731,6/29/2020,BBASG458,BRBBAS3G0KJ1,EQUITY CALL,"0,02","0,04","0,02","0,03",,"0,04",26,97200,44.31,BBAS3,7/20/2020,EURO,32.41
2732,6/29/2020,BBASG467,BRBBAS3G0L27,EQUITY CALL,"0,01","0,03","0,01","0,02",,"0,02",9,33400,46.56,BBAS3,7/20/2020,AMER,32.41
2733,6/29/2020,BBASG468,BRBBAS3G0KN3,EQUITY CALL,"0,02","0,03","0,02","0,03",,"0,03",4,1700,45.31,BBAS3,7/20/2020,EURO,32.41
2734,6/29/2020,BBASG476,BRBBAS3G0KQ6,EQUITY CALL,"0,01","0,03","0,02","0,01",,"0,02",4,26300,46.06,BBAS3,7/20/2020,AMER,32.41
2735,6/29/2020,BBASG48,BRBBAS3G0L19,EQUITY CALL,"1,79","1,91","1,85","1,91",,"1,86",2,200,47.48,BBAS3,7/16/2021,AMER,32.41
2740,6/29/2020,BBASG495,BRBBAS3G0L92,EQUITY CALL,"0,03","0,03","0,03","0,03",,"0,01",1,1600,49.56,BBAS3,7/20/2020,AMER,32.41
2744,6/29/2020,BBASG52,BRBBAS3G0KT0,EQUITY CALL,"0,01","0,02","0,01","0,01",,"0,01",3,1500,51.81,BBAS3,7/20/2020,AMER,32.41
2748,6/29/2020,BBASG533,BRBBAS3G0KW4,EQUITY CALL,"0,01","0,01","0,01","0,01",,"0,01",6,50600,52.81,BBAS3,7/20/2020,AMER,32.41
2756,6/29/2020,BBASG58,BRBBAS3G0LH3,EQUITY CALL,"4,9","4,9","4,9","4,9",,"5,25",1,100,28.56,BBAS3,7/20/2020,AMER,32.41
2760,6/29/2020,BBASG633,BRBBAS3G0KK9,EQUITY CALL,"0,01","0,02","0,01","0,01",,"0,01",13,72300,61.81,BBAS3,7/20/2020,AMER,32.41
2763,6/29/2020,BBASH250,BRBBAS3H0MY5,EQUITY CALL,"7,4","8,75","7,92","8,5",,"8,75",7,700,25.03,BBAS3,8/17/2020,EURO,32.41
2766,6/29/2020,BBASH265,BRBBAS3H0MB3,EQUITY CALL,"6,89","6,89","6,89","6,89",,"7,41",1,100,26.53,BBAS3,8/17/2020,EURO,32.41
2772,6/29/2020,BBASH285,BRBBAS3H0M99,EQUITY CALL,"5,12","5,2","5,16","5,2",,"5,73",3,800,28.53,BBAS3,8/17/2020,EURO,32.41
2780,6/29/2020,BBASH302,BRBBAS3H0MD9,EQUITY CALL,"3,6","3,67","3,6","3,67",,"4,4",2,2300,30.28,BBAS3,8/17/2020,AMER,32.41
2782,6/29/2020,BBASH307,BRBBAS3H0M40,EQUITY CALL,"3,8","3,8","3,8","3,8",,"4,06",1,5000,30.78,BBAS3,8/17/2020,AMER,32.41
2783,6/29/2020,BBASH310,BRBBAS3H0MF4,EQUITY CALL,"3,09","3,71","3,27","3,71",,"3,89",4,1500,31.03,BBAS3,8/17/2020,EURO,32.41
2785,6/29/2020,BBASH315,BRBBAS3H0MP3,EQUITY CALL,"3,42","3,42","3,42","3,42",,"3,56",1,100,31.53,BBAS3,8/17/2020,EURO,32.41
2786,6/29/2020,BBASH317,BRBBAS3H0ND7,EQUITY CALL,"2,71",3,"2,95",3,,"3,41",4,36700,31.78,BBAS3,8/17/2020,AMER,32.41
2787,6/29/2020,BBASH320,BRBBAS3H0MH0,EQUITY CALL,"2,63","2,63","2,63","2,63",,"3,26",1,5000,32.03,BBAS3,8/17/2020,EURO,32.41
2788,6/29/2020,BBASH322,BRBBAS3H0MT5,EQUITY CALL,"2,89","2,89","2,89","2,89",,"3,11",24,2400,32.28,BBAS3,8/17/2020,AMER,32.41
2790,6/29/2020,BBASH327,BRBBAS3H0MR9,EQUITY CALL,"2,2","2,72","2,49","2,69",,"2,82",15,47500,32.78,BBAS3,8/17/2020,AMER,32.41
2791,6/29/2020,BBASH330,BRBBAS3H0MI8,EQUITY CALL,"2,3","2,58","2,53","2,58",,"2,69",4,1400,33.03,BBAS3,8/17/2020,EURO,32.41
2792,6/29/2020,BBASH332,BRBBAS3H0N07,EQUITY CALL,"1,92","2,15","2,05","2,15",,"2,56",5,2700,33.28,BBAS3,8/17/2020,AMER,32.41
2793,6/29/2020,BBASH335,BRBBAS3H0ME7,EQUITY CALL,"2,34","2,34","2,34","2,34",,"2,43",1,3000,33.53,BBAS3,8/17/2020,EURO,32.41
2794,6/29/2020,BBASH337,BRBBAS3H0MZ2,EQUITY CALL,"1,86","2,2","2,02","2,2",,"2,31",6,6100,33.78,BBAS3,8/17/2020,AMER,32.41
2795,6/29/2020,BBASH340,BRBBAS3H0MM0,EQUITY CALL,"1,87","2,08",2,"2,08",,"2,19",3,1600,34.03,BBAS3,8/17/2020,EURO,32.41
2796,6/29/2020,BBASH342,BRBBAS3H0N80,EQUITY CALL,"1,75","1,75","1,75","1,75",,"2,08",1,200,34.28,BBAS3,8/17/2020,AMER,32.41
2798,6/29/2020,BBASH347,BRBBAS3H0MU3,EQUITY CALL,"1,61","1,75","1,64","1,75",,"1,86",7,8200,34.78,BBAS3,8/17/2020,AMER,32.41
2799,6/29/2020,BBASH350,BRBBAS3H0MS7,EQUITY CALL,"1,4","1,66","1,52","1,65",,"1,76",5,4600,35.03,BBAS3,8/17/2020,EURO,32.41
2800,6/29/2020,BBASH352,BRBBAS3H0N56,EQUITY CALL,"1,59","1,59","1,59","1,59",,"1,66",2,15000,35.28,BBAS3,8/17/2020,AMER,32.41
2802,6/29/2020,BBASH357,BRBBAS3H0N15,EQUITY CALL,"1,18","1,42","1,36","1,42",,"1,48",10,41000,35.78,BBAS3,8/17/2020,AMER,32.41
2803,6/29/2020,BBASH360,BRBBAS3H0N98,EQUITY CALL,"1,24","1,24","1,24","1,24",,"1,39",1,300,36.03,BBAS3,8/17/2020,EURO,32.41
2804,6/29/2020,BBASH365,BRBBAS3H0MQ1,EQUITY CALL,1,"1,16","1,01","1,13",,"1,23",6,7300,36.53,BBAS3,8/17/2020,EURO,32.41
2806,6/29/2020,BBASH374,BRBBAS3H0LO8,EQUITY CALL,"1,05","1,22","1,21","1,22",,"1,31",7,37900,36.28,BBAS3,8/17/2020,AMER,32.41
2807,6/29/2020,BBASH375,BRBBAS3H0N49,EQUITY CALL,"0,82",1,"0,85","0,82",,"0,96",12,3200,37.53,BBAS3,8/17/2020,EURO,32.41
2808,6/29/2020,BBASH380,BRBBAS3H0NI6,EQUITY CALL,"0,74","0,75","0,74","0,75",,"0,84",2,3400,38.03,BBAS3,8/17/2020,EURO,32.41
2810,6/29/2020,BBASH384,BRBBAS3H0LP5,EQUITY CALL,"0,92","0,96","0,92","0,96",,"1,02",56,25500,37.28,BBAS3,8/17/2020,AMER,32.41
2818,6/29/2020,BBASH400,BRBBAS3H0JQ7,EQUITY CALL,"0,98","1,2","1,08","1,13",,"1,16",14,11700,36.78,BBAS3,8/17/2020,AMER,32.41
2821,6/29/2020,BBASH418,BRBBAS3H0LC3,EQUITY CALL,"0,3","0,4","0,37","0,3",,"0,44",4,1800,40.28,BBAS3,8/17/2020,AMER,32.41
2822,6/29/2020,BBASH423,BRBBAS3H0LF6,EQUITY CALL,"0,37","0,4","0,37","0,39",,"0,38",3,1600,40.78,BBAS3,8/17/2020,AMER,32.41
2827,6/29/2020,BBASH450,BRBBAS3H0JR5,EQUITY CALL,"0,3","0,3","0,3","0,3",,"0,27",1,20000,41.85,BBAS3,8/17/2020,AMER,32.41
2828,6/29/2020,BBASH456,BRBBAS3H0M32,EQUITY CALL,"0,13","0,13","0,13","0,13",,"0,07",7,5400,45.6,BBAS3,8/17/2020,EURO,32.41
2831,6/29/2020,BBASH481,BRBBAS3H0LT7,EQUITY CALL,"0,11","0,11","0,11","0,11",,"0,03",2,1600,47.6,BBAS3,8/17/2020,EURO,32.41
2836,6/29/2020,BBASH50,BRBBAS3H0JS3,EQUITY CALL,"0,05","0,05","0,05","0,05",,"0,04",2,200,46.85,BBAS3,8/17/2020,AMER,32.41
2850,6/29/2020,BBASI245,BRBBAS3I0MD8,EQUITY CALL,"8,2","9,2","8,75","9,2",,"9,4",22,3300,24.54,BBAS3,9/21/2020,EURO,32.41
2872,6/29/2020,BBASI327,BRBBAS3I0MH9,EQUITY CALL,3,3,3,3,,"3,47",1,2000,32.79,BBAS3,9/21/2020,AMER,32.41
2882,6/29/2020,BBASI350,BRBBAS3I0KX0,EQUITY CALL,"2,95","2,95","2,95","2,95",,"3,21",1,1600,33.29,BBAS3,9/21/2020,AMER,32.41
2886,6/29/2020,BBASI360,BRBBAS3I0MA4,EQUITY CALL,"1,66","1,93","1,88","1,93",,"2,05",3,1200,36.04,BBAS3,9/21/2020,EURO,32.41
2914,6/29/2020,BBASI501,BRBBAS3I0M55,EQUITY CALL,"0,02","0,02","0,02","0,02",,"0,1",1,400,50.04,BBAS3,9/21/2020,EURO,32.41
2933,6/29/2020,BBASJ331,BRBBAS3J0LO6,EQUITY CALL,"3,5","3,5","3,5","3,5",,"3,65",1,5000,33.1,BBAS3,10/19/2020,EURO,32.41
2955,6/29/2020,BBASL254,BRBBAS3L0R96,EQUITY CALL,"9,5","9,5","9,5","9,5",,"9,21",1,100,25.45,BBAS3,12/21/2020,EURO,32.41
2976,6/29/2020,BBASL329,BRBBAS3L0RO9,EQUITY CALL,4,4,4,4,,"4,4",2,10000,32.95,BBAS3,12/21/2020,EURO,32.41
2989,6/29/2020,BBASL379,BRBBAS3L0RE0,EQUITY CALL,"1,5","1,5","1,5","1,5",,"2,42",1,10000,37.95,BBAS3,12/21/2020,EURO,32.41
2993,6/29/2020,BBASL43,BRBBAS3L0PV8,EQUITY CALL,"1,17","1,17","1,17","1,17",,"1,2",1,19000,43.2,BBAS3,12/21/2020,AMER,32.41
3022,6/29/2020,BBASL682,BRBBAS3L0QF9,EQUITY CALL,"0,05","0,05","0,05","0,05",,"0,02",1,1000,67.7,BBAS3,12/21/2020,EURO,32.41
3071,6/29/2020,BBASS1,BRBBAS3S0LV0,EQUITY PUT,"0,9","1,29","0,97","0,9",,"0,84",10,51600,31.56,BBAS3,7/20/2020,EURO,32.41
3072,6/29/2020,BBASS153,BRBBAS3S0LC0,EQUITY PUT,"0,01","0,02","0,01","0,01",,"0,01",13,35300,15.31,BBAS3,7/20/2020,EURO,32.41
3073,6/29/2020,BBASS203,BRBBAS3S0LD8,EQUITY PUT,"0,02","0,03","0,02","0,02",,"0,01",4,21700,20.31,BBAS3,7/20/2020,EURO,32.41
3074,6/29/2020,BBASS21,BRBBAS3S0M05,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,01",1,100,21.06,BBAS3,7/20/2020,EURO,32.41
3075,6/29/2020,BBASS22,BRBBAS3S0LZ1,EQUITY PUT,"0,03","0,05","0,03","0,05",,"0,01",11,51800,22.06,BBAS3,7/20/2020,EURO,32.41
3077,6/29/2020,BBASS23,BRBBAS3S0LP2,EQUITY PUT,"0,04","0,04","0,04","0,04",,"0,01",1,2000,23.06,BBAS3,7/20/2020,EURO,32.41
3078,6/29/2020,BBASS24,BRBBAS3S0LS6,EQUITY PUT,"0,05","0,08","0,06","0,05",,"0,03",8,5300,24.06,BBAS3,7/20/2020,EURO,32.41
3080,6/29/2020,BBASS25,BRBBAS3S0LR8,EQUITY PUT,"0,08","0,1","0,09","0,09",,"0,05",9,8100,25.06,BBAS3,7/20/2020,EURO,32.41
3081,6/29/2020,BBASS26,BRBBAS3S0LU2,EQUITY PUT,"0,13","0,2","0,17","0,13",,"0,09",7,10200,26.06,BBAS3,7/20/2020,EURO,32.41
3082,6/29/2020,BBASS27,BRBBAS3S0LT4,EQUITY PUT,"0,17","0,25","0,22","0,18",,"0,15",25,87700,27.06,BBAS3,7/20/2020,EURO,32.41
3083,6/29/2020,BBASS278,BRBBAS3S0N87,EQUITY PUT,"0,22","0,31","0,25","0,22",,"0,21",5,18000,27.81,BBAS3,7/20/2020,EURO,32.41
3084,6/29/2020,BBASS280,BRBBAS3S0LA4,EQUITY PUT,"0,23","0,39","0,28","0,25",,"0,23",32,171100,28.06,BBAS3,7/20/2020,EURO,32.41
3085,6/29/2020,BBASS283,BRBBAS3S0MU0,EQUITY PUT,"0,26","0,42","0,3","0,26",,"0,25",12,207200,28.31,BBAS3,7/20/2020,EURO,32.41
3086,6/29/2020,BBASS288,BRBBAS3S0MG9,EQUITY PUT,"0,31","0,52","0,33","0,31",,"0,31",10,110100,28.81,BBAS3,7/20/2020,EURO,32.41
3087,6/29/2020,BBASS29,BRBBAS3S0LJ5,EQUITY PUT,"0,35","0,59","0,37","0,39",,"0,34",882,1021700,29.06,BBAS3,7/20/2020,EURO,32.41
3088,6/29/2020,BBASS293,BRBBAS3S0M96,EQUITY PUT,"0,39","0,64","0,45","0,4",,"0,37",14,99700,29.31,BBAS3,7/20/2020,EURO,32.41
3089,6/29/2020,BBASS298,BRBBAS3S0M70,EQUITY PUT,"0,48","0,77","0,52","0,5",,"0,45",10,20700,29.81,BBAS3,7/20/2020,EURO,32.41
3090,6/29/2020,BBASS30,BRBBAS3S0LL1,EQUITY PUT,"0,52","0,85","0,59","0,53",,"0,49",28,63900,30.06,BBAS3,7/20/2020,EURO,32.41
3091,6/29/2020,BBASS303,BRBBAS3S0LF3,EQUITY PUT,"0,57","0,84","0,66","0,59",,"0,54",13,112700,30.31,BBAS3,7/20/2020,EURO,32.41
3092,6/29/2020,BBASS305,BRBBAS3S0M88,EQUITY PUT,"0,63",1,"0,77","0,63",,"0,59",25,87100,30.56,BBAS3,7/20/2020,EURO,32.41
3093,6/29/2020,BBASS308,BRBBAS3S0LB2,EQUITY PUT,"0,7","0,94","0,86","0,7",,"0,64",10,35400,30.81,BBAS3,7/20/2020,EURO,32.41
3094,6/29/2020,BBASS310,BRBBAS3S0M39,EQUITY PUT,"0,71","1,16","0,82","0,71",,"0,7",17,81000,31.06,BBAS3,7/20/2020,EURO,32.41
3095,6/29/2020,BBASS313,BRBBAS3S0M62,EQUITY PUT,"0,87","0,98","0,97","0,87",,"0,77",2,3100,31.31,BBAS3,7/20/2020,EURO,32.41
3096,6/29/2020,BBASS318,BRBBAS3S0MH7,EQUITY PUT,"0,97","1,49","1,01",1,,"0,91",14,29000,31.81,BBAS3,7/20/2020,EURO,32.41
3097,6/29/2020,BBASS32,BRBBAS3S0LY4,EQUITY PUT,"1,07","1,64","1,21","1,1",,"0,99",58,149300,32.06,BBAS3,7/20/2020,EURO,32.41
3098,6/29/2020,BBASS323,BRBBAS3S0MO3,EQUITY PUT,"1,16","1,56","1,38","1,18",,"1,08",10,14900,32.31,BBAS3,7/20/2020,EURO,32.41
3099,6/29/2020,BBASS325,BRBBAS3S0ME4,EQUITY PUT,"1,23","1,36","1,28","1,25",,"1,18",17,21600,32.56,BBAS3,7/20/2020,EURO,32.41
3100,6/29/2020,BBASS328,BRBBAS3S0MJ3,EQUITY PUT,"1,35","1,76","1,57","1,38",,"1,28",15,53600,32.81,BBAS3,7/20/2020,EURO,32.41
3101,6/29/2020,BBASS330,BRBBAS3S0M54,EQUITY PUT,"1,47","2,2","1,54","1,47",,"1,38",19,83200,33.06,BBAS3,7/20/2020,EURO,32.41
3102,6/29/2020,BBASS333,BRBBAS3S0LI7,EQUITY PUT,"1,59","1,87","1,74","1,59",,"1,5",4,3200,33.31,BBAS3,7/20/2020,EURO,32.41
3103,6/29/2020,BBASS335,BRBBAS3S0MI5,EQUITY PUT,"1,77","2,51","2,19","1,77",,"1,62",3,3600,33.56,BBAS3,7/20/2020,EURO,32.41
3104,6/29/2020,BBASS338,BRBBAS3S0MR6,EQUITY PUT,"1,82","2,32","2,25","1,82",,"1,74",7,23900,33.81,BBAS3,7/20/2020,EURO,32.41
3105,6/29/2020,BBASS340,BRBBAS3S0M21,EQUITY PUT,"2,02","2,43","2,08","2,02",,"1,88",9,6800,34.06,BBAS3,7/20/2020,EURO,32.41
3107,6/29/2020,BBASS345,BRBBAS3S0MV8,EQUITY PUT,"2,31","2,55","2,39","2,31",,"2,17",3,3000,34.56,BBAS3,7/20/2020,EURO,32.41
3108,6/29/2020,BBASS348,BRBBAS3S0N46,EQUITY PUT,"2,49","2,72","2,57","2,49",,"2,32",3,11900,34.81,BBAS3,7/20/2020,EURO,32.41
3109,6/29/2020,BBASS350,BRBBAS3S0MC8,EQUITY PUT,"2,57","2,65","2,63","2,63",,"2,48",3,1600,35.06,BBAS3,7/20/2020,EURO,32.41
