,RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
6598,2020-07-09,BOVAT600,BRBOVA9T0A87,EQUITY PUT,"0,1","0,13","0,1","0,12",,"0,08",88,289950,60.0,BOVA11,2020-08-17,EURO,95.86
6599,2020-07-09,BOVAT620,BRBOVA9T0AG4,EQUITY PUT,"0,13","0,15","0,13","0,14",,"0,1",40,20220,62.0,BOVA11,2020-08-17,EURO,95.86
6600,2020-07-09,BOVAT645,BRBOVA9T09N9,EQUITY PUT,"0,16","0,17","0,16","0,17",,"0,13",2,6100,64.5,BOVA11,2020-08-17,EURO,95.86
6601,2020-07-09,BOVAT660,BRBOVA9T0AC3,EQUITY PUT,"0,17","0,2","0,18","0,18",,"0,15",31,158400,66.0,BOVA11,2020-08-17,EURO,95.86
6602,2020-07-09,BOVAT68,BRBOVA9T09L3,EQUITY PUT,"0,21","0,24","0,21","0,21",,"0,19",9,25140,68.0,BOVA11,2020-08-17,EURO,95.86
6603,2020-07-09,BOVAT70,BRBOVA9T0843,EQUITY PUT,"0,24","0,29","0,25","0,26",,"0,23",50,95840,70.0,BOVA11,2020-08-17,EURO,95.86
6604,2020-07-09,BOVAT71,BRBOVA9T09R0,EQUITY PUT,"0,26","0,3","0,29","0,28",,"0,26",12,11200,71.0,BOVA11,2020-08-17,EURO,95.86
6605,2020-07-09,BOVAT72,BRBOVA9T0A04,EQUITY PUT,"0,29","0,33","0,3","0,3",,"0,29",27,14590,72.0,BOVA11,2020-08-17,EURO,95.86
6607,2020-07-09,BOVAT74,BRBOVA9T09Y6,EQUITY PUT,"0,32","0,37","0,32","0,33",,"0,36",6,1400,74.0,BOVA11,2020-08-17,EURO,95.86
6608,2020-07-09,BOVAT75,BRBOVA9T0850,EQUITY PUT,"0,35","0,41","0,38","0,38",,"0,4",38,21050,75.0,BOVA11,2020-08-17,EURO,95.86
6609,2020-07-09,BOVAT76,BRBOVA9T09T6,EQUITY PUT,"0,42","0,44","0,42","0,42",,"0,44",8,17980,76.0,BOVA11,2020-08-17,EURO,95.86
6610,2020-07-09,BOVAT770,BRBOVA9T09S8,EQUITY PUT,"0,47","0,48","0,47","0,47",,"0,49",7,24080,77.0,BOVA11,2020-08-17,EURO,95.86
6611,2020-07-09,BOVAT780,BRBOVA9T09P4,EQUITY PUT,"0,51","0,55","0,52","0,51",,"0,55",24,122110,78.0,BOVA11,2020-08-17,EURO,95.86
6612,2020-07-09,BOVAT79,BRBOVA9T09W0,EQUITY PUT,"0,56","0,63","0,58","0,57",,"0,61",26,33350,79.0,BOVA11,2020-08-17,EURO,95.86
6614,2020-07-09,BOVAT80,BRBOVA9T0868,EQUITY PUT,"0,63","0,71","0,66","0,67",,"0,68",149,136010,80.0,BOVA11,2020-08-17,EURO,95.86
6615,2020-07-09,BOVAT81,BRBOVA9T09U4,EQUITY PUT,"0,71","0,76","0,73","0,74",,"0,76",22,40400,81.0,BOVA11,2020-08-17,EURO,95.86
6616,2020-07-09,BOVAT82,BRBOVA9T09Z3,EQUITY PUT,"0,82","0,86","0,82","0,82",,"0,85",6,2220,82.0,BOVA11,2020-08-17,EURO,95.86
6617,2020-07-09,BOVAT825,BRBOVA9T0AR1,EQUITY PUT,"0,82","0,98","0,83","0,98",,"0,9",5,3610,82.5,BOVA11,2020-08-17,EURO,95.86
6618,2020-07-09,BOVAT83,BRBOVA9T09V2,EQUITY PUT,"0,89","0,99","0,92","0,91",,"0,95",12,880,83.0,BOVA11,2020-08-17,EURO,95.86
6619,2020-07-09,BOVAT84,BRBOVA9T0A38,EQUITY PUT,"1,02","1,09","1,05","1,04",,"1,06",38,22320,84.0,BOVA11,2020-08-17,EURO,95.86
6620,2020-07-09,BOVAT85,BRBOVA9T0A12,EQUITY PUT,"1,12","1,23","1,15","1,15",,"1,19",32,24450,85.0,BOVA11,2020-08-17,EURO,95.86
6621,2020-07-09,BOVAT86,BRBOVA9T09Q2,EQUITY PUT,"1,24","1,4","1,31","1,24",,"1,32",9,8610,86.0,BOVA11,2020-08-17,EURO,95.86
6622,2020-07-09,BOVAT87,BRBOVA9T0A20,EQUITY PUT,"1,34","1,59","1,4","1,48",,"1,48",27,60450,87.0,BOVA11,2020-08-17,EURO,95.86
6623,2020-07-09,BOVAT880,BRBOVA9T0AO8,EQUITY PUT,"1,55","1,7","1,63","1,62",,"1,65",20,47410,88.0,BOVA11,2020-08-17,EURO,95.86
6624,2020-07-09,BOVAT890,BRBOVA9T0AZ4,EQUITY PUT,"1,75","1,91","1,86","1,82",,"1,85",6,8500,89.0,BOVA11,2020-08-17,EURO,95.86
6625,2020-07-09,BOVAT900,BRBOVA9T0A79,EQUITY PUT,"1,9","2,2","2,03","2,03",,"2,07",60,57410,90.0,BOVA11,2020-08-17,EURO,95.86
6626,2020-07-09,BOVAT905,BRBOVA9T0AS9,EQUITY PUT,"2,2","2,25","2,2","2,25",,"2,18",2,510,90.5,BOVA11,2020-08-17,EURO,95.86
6627,2020-07-09,BOVAT910,BRBOVA9T0AI0,EQUITY PUT,"2,1","2,42","2,3","2,25",,"2,31",9,11100,91.0,BOVA11,2020-08-17,EURO,95.86
6628,2020-07-09,BOVAT920,BRBOVA9T0AJ8,EQUITY PUT,"2,29","2,63","2,51","2,6",,"2,58",33,10840,92.0,BOVA11,2020-08-17,EURO,95.86
6629,2020-07-09,BOVAT930,BRBOVA9T0A46,EQUITY PUT,"2,75","2,98","2,88","2,96",,"2,88",56,35130,93.0,BOVA11,2020-08-17,EURO,95.86
6630,2020-07-09,BOVAT940,BRBOVA9T0AK6,EQUITY PUT,3,"3,35","3,23","3,3",,"3,22",58,49320,94.0,BOVA11,2020-08-17,EURO,95.86
6631,2020-07-09,BOVAT95,BRBOVA9T09O7,EQUITY PUT,"3,33","3,74","3,57","3,56",,"3,6",63,57700,95.0,BOVA11,2020-08-17,EURO,95.86
6632,2020-07-09,BOVAT960,BRBOVA9T0AL4,EQUITY PUT,"3,66","4,06","3,9","3,92",,"4,01",46,60070,96.0,BOVA11,2020-08-17,EURO,95.86
6633,2020-07-09,BOVAT970,BRBOVA9T0BI8,EQUITY PUT,"4,33","4,33","4,33","4,33",,"4,47",2,17060,97.0,BOVA11,2020-08-17,EURO,95.86
6634,2020-07-09,BOVAT980,BRBOVA9T0A61,EQUITY PUT,"4,7","4,9","4,76","4,9",,"4,97",2,600,98.0,BOVA11,2020-08-17,EURO,95.86
6638,2020-07-09,BOVAU60,BRBOVA9U0931,EQUITY PUT,"0,17","0,19","0,17","0,19",,"0,19",35,63670,60.0,BOVA11,2020-09-21,EURO,95.86
6642,2020-07-09,BOVAU68,BRBOVA9U0964,EQUITY PUT,"0,56","0,56","0,56","0,56",,"0,43",1,320000,68.0,BOVA11,2020-09-21,EURO,95.86
6643,2020-07-09,BOVAU780,BRBOVA9U09C0,EQUITY PUT,"1,37","1,52","1,42","1,37",,"1,13",2,1200,78.0,BOVA11,2020-09-21,EURO,95.86
6644,2020-07-09,BOVAU785,BRBOVA9U09E6,EQUITY PUT,"1,17","1,21","1,2","1,21",,"1,18",4,4100,78.5,BOVA11,2020-09-21,EURO,95.86
6646,2020-07-09,BOVAU80,BRBOVA9U0923,EQUITY PUT,"1,29","1,4","1,37","1,29",,"1,35",4,2800,80.0,BOVA11,2020-09-21,EURO,95.86
6647,2020-07-09,BOVAU820,BRBOVA9U0956,EQUITY PUT,"1,66","1,66","1,66","1,66",,"1,63",1,109000,82.0,BOVA11,2020-09-21,EURO,95.86
6650,2020-07-09,BOVAU850,BRBOVA9U09Q0,EQUITY PUT,"2,15","2,15","2,15","2,15",,"2,13",1,18000,85.0,BOVA11,2020-09-21,EURO,95.86
6654,2020-07-09,BOVAU890,BRBOVA9U09S6,EQUITY PUT,3,3,3,3,,"3,02",2,2500,89.0,BOVA11,2020-09-21,EURO,95.86
6656,2020-07-09,BOVAU900,BRBOVA9U09N7,EQUITY PUT,"3,31","3,31","3,31","3,31",,"3,29",1,300,90.0,BOVA11,2020-09-21,EURO,95.86
6701,2020-07-09,BOVAX835,BRBOVA9X0C04,EQUITY PUT,3,3,3,3,,"2,7",1,100000,83.5,BOVA11,2020-12-21,EURO,95.86
6711,2020-07-09,BOVAX935,BRBOVA9X0C46,EQUITY PUT,7,7,7,7,,"5,83",1,100000,93.5,BOVA11,2020-12-21,EURO,95.86
6934,2020-07-09,BPACG670,BRBPAC9G00U2,EQUITY CALL,"18,52","18,53","18,52","18,52",,"16,87",2,265300,67.0,BPAC11,2020-07-20,AMER,0.0
6939,2020-07-09,BPACG820,BRBPAC9G00V0,EQUITY CALL,4,4,4,4,,"4,16",2,200,82.0,BPAC11,2020-07-20,AMER,0.0
6941,2020-07-09,BPACG880,BRBPAC9G0100,EQUITY CALL,"1,4","2,06","1,78","1,4",,"1,58",3,400,88.0,BPAC11,2020-07-20,AMER,0.0
7006,2020-07-09,BPACS550,BRBPAC9S00J0,EQUITY PUT,"0,18","0,18","0,18","0,18",,"0,04",1,265300,55.0,BPAC11,2020-07-20,EURO,0.0
7011,2020-07-09,BPACS640,BRBPAC9S00T9,EQUITY PUT,"0,69","0,69","0,69","0,69",,"0,42",1,265300,64.0,BPAC11,2020-07-20,EURO,0.0
7015,2020-07-09,BPACS730,BRBPAC9S00X1,EQUITY PUT,"0,13","0,14","0,13","0,13",,"1,05",2,1200,73.0,BPAC11,2020-07-20,EURO,0.0
7016,2020-07-09,BPACS760,BRBPAC9S00Z6,EQUITY PUT,"0,49","0,49","0,49","0,49",,"1,36",1,500,76.0,BPAC11,2020-07-20,EURO,0.0
7037,2020-07-09,BPACT840,BRBPAC9T0139,EQUITY PUT,"4,96","4,96","4,96","4,96",,"6,74",1,1000,84.0,BPAC11,2020-08-17,EURO,0.0
7050,2020-07-09,BPACX332,BRBPAC9X0125,EQUITY PUT,1,1,1,1,,"0,78",1,96000,33.25,BPAC11,2020-12-21,EURO,0.0
7055,2020-07-09,BPACX420,BRBPAC9X00Y9,EQUITY PUT,"1,26","1,26","1,26","1,26",,"1,36",1,96000,42.0,BPAC11,2020-12-21,EURO,0.0
7096,2020-07-09,BRAPG36,BRBRAP4G08W5,EQUITY CALL,"1,24","1,45","1,34","1,28",,"1,31",12,64800,36.0,BRAP4,2020-07-20,AMER,0.0
7097,2020-07-09,BRAPG370,BRBRAP4G0905,EQUITY CALL,"0,68","0,81","0,72","0,71",,"0,73",15,80500,37.0,BRAP4,2020-07-20,AMER,0.0
7098,2020-07-09,BRAPG380,BRBRAP4G08Z8,EQUITY CALL,"0,32","0,38","0,35","0,35",,"0,35",10,48000,38.0,BRAP4,2020-07-20,AMER,0.0
7099,2020-07-09,BRAPG390,BRBRAP4G08Y1,EQUITY CALL,"0,13","0,13","0,13","0,13",,"0,15",1,500,39.0,BRAP4,2020-07-20,AMER,0.0
7124,2020-07-09,BRAPH36,BRBRAP4H08D3,EQUITY CALL,"2,07","2,25","2,17","2,18",,"2,17",19,42600,36.0,BRAP4,2020-08-17,AMER,0.0
7125,2020-07-09,BRAPH37,BRBRAP4H08J0,EQUITY CALL,"1,54","1,64","1,59","1,63",,"1,61",23,91400,37.0,BRAP4,2020-08-17,AMER,0.0
7126,2020-07-09,BRAPH380,BRBRAP4H08X1,EQUITY CALL,"1,1","1,19","1,17","1,17",,"1,16",8,14600,38.0,BRAP4,2020-08-17,AMER,0.0
7127,2020-07-09,BRAPH390,BRBRAP4H08Y9,EQUITY CALL,"0,8","0,8","0,8","0,8",,"0,81",1,1000,39.0,BRAP4,2020-08-17,AMER,0.0
7129,2020-07-09,BRAPH400,BRBRAP4H08Z6,EQUITY CALL,"0,53","0,57","0,56","0,57",,"0,56",3,2100,40.0,BRAP4,2020-08-17,AMER,0.0
7213,2020-07-09,BRAPS33,BRBRAP4S08J7,EQUITY PUT,"0,02","0,04","0,02","0,04",,"0,05",2,2900,33.0,BRAP4,2020-07-20,EURO,0.0
7214,2020-07-09,BRAPS34,BRBRAP4S08G3,EQUITY PUT,"0,07","0,07","0,07","0,07",,"0,12",1,1000,34.0,BRAP4,2020-07-20,EURO,0.0
7215,2020-07-09,BRAPS35,BRBRAP4S08X8,EQUITY PUT,"0,16","0,17","0,16","0,16",,"0,24",3,3000,35.0,BRAP4,2020-07-20,EURO,0.0
7216,2020-07-09,BRAPS36,BRBRAP4S08W0,EQUITY PUT,"0,37","0,41","0,4","0,41",,"0,47",2,8600,36.0,BRAP4,2020-07-20,EURO,0.0
7217,2020-07-09,BRAPS370,BRBRAP4S08Y6,EQUITY PUT,"0,88","0,94","0,91","0,88",,"0,89",6,25800,37.0,BRAP4,2020-07-20,EURO,0.0
7218,2020-07-09,BRAPS380,BRBRAP4S0901,EQUITY PUT,"1,3","1,63","1,49","1,56",,"1,51",23,101200,38.0,BRAP4,2020-07-20,EURO,0.0
7243,2020-07-09,BRAPT35,BRBRAP4T08G1,EQUITY PUT,"0,76","0,94","0,88","0,93",,"0,92",15,28200,35.0,BRAP4,2020-08-17,EURO,0.0
7244,2020-07-09,BRAPT36,BRBRAP4T08D8,EQUITY PUT,"1,28","1,29","1,28","1,28",,"1,28",3,3700,36.0,BRAP4,2020-08-17,EURO,0.0
7245,2020-07-09,BRAPT37,BRBRAP4T08Q0,EQUITY PUT,"1,58","1,76","1,7","1,73",,"1,73",9,22100,37.0,BRAP4,2020-08-17,EURO,0.0
7246,2020-07-09,BRAPT380,BRBRAP4T08X6,EQUITY PUT,"2,01","2,36","2,27","2,28",,"2,29",41,133200,38.0,BRAP4,2020-08-17,EURO,0.0
7329,2020-07-09,BRDTG21,BRBRDT3G00M8,EQUITY CALL,"2,02","2,02","2,02","2,02",,"1,95",1,1000,21.0,BRDT3,2020-07-20,AMER,0.0
7330,2020-07-09,BRDTG22,BRBRDT3G00S5,EQUITY CALL,"0,98","1,28","1,01","1,28",,"1,14",3,12000,22.0,BRDT3,2020-07-20,AMER,0.0
7332,2020-07-09,BRDTG227,BRBRDT3G01K0,EQUITY CALL,"0,68","0,68","0,68","0,68",,"0,66",1,1000,22.75,BRDT3,2020-07-20,EURO,0.0
7333,2020-07-09,BRDTG23,BRBRDT3G00W7,EQUITY CALL,"0,57","0,61","0,59","0,57",,"0,53",2,2000,23.0,BRDT3,2020-07-20,AMER,0.0
7335,2020-07-09,BRDTG235,BRBRDT3G0159,EQUITY CALL,"0,42","0,42","0,42","0,42",,"0,33",1,200,23.5,BRDT3,2020-07-20,AMER,0.0
7337,2020-07-09,BRDTG240,BRBRDT3G0118,EQUITY CALL,"0,15","0,2","0,15","0,2",,"0,18",5,17500,24.0,BRDT3,2020-07-20,AMER,0.0
7338,2020-07-09,BRDTG242,BRBRDT3G01N4,EQUITY CALL,"0,17","0,17","0,17","0,17",,"0,13",1,15000,24.25,BRDT3,2020-07-20,EURO,0.0
7341,2020-07-09,BRDTG250,BRBRDT3G0126,EQUITY CALL,"0,06","0,1","0,07","0,08",,"0,04",4,4800,25.0,BRDT3,2020-07-20,AMER,0.0
7383,2020-07-09,BRDTH210,BRBRDT3H01F8,EQUITY CALL,"2,58","2,63","2,61","2,58",,"2,48",3,15700,21.0,BRDT3,2020-08-17,AMER,0.0
7391,2020-07-09,BRDTH230,BRBRDT3H0166,EQUITY CALL,"1,15","1,36","1,17","1,36",,"1,24",4,1900,23.0,BRDT3,2020-08-17,AMER,0.0
7395,2020-07-09,BRDTH240,BRBRDT3H01U7,EQUITY CALL,"0,8","0,86","0,84","0,86",,"0,82",2,1500,24.0,BRDT3,2020-08-17,AMER,0.0
7399,2020-07-09,BRDTH250,BRBRDT3H01O0,EQUITY CALL,"0,46","0,5","0,46","0,48",,"0,51",3,12500,25.0,BRDT3,2020-08-17,AMER,0.0
7522,2020-07-09,BRDTS21,BRBRDT3S00I1,EQUITY PUT,"0,17","0,17","0,17","0,17",,"0,15",1,2000,21.0,BRDT3,2020-07-20,EURO,0.0
7523,2020-07-09,BRDTS22,BRBRDT3S00P6,EQUITY PUT,"0,35","0,35","0,35","0,35",,"0,35",5,500,22.0,BRDT3,2020-07-20,EURO,0.0
7526,2020-07-09,BRDTS23,BRBRDT3S00V4,EQUITY PUT,"0,71","0,71","0,71","0,71",,"0,74",1,1000,23.0,BRDT3,2020-07-20,EURO,0.0
7566,2020-07-09,BRDTT185,BRBRDT3T01G1,EQUITY PUT,"0,25","0,25","0,25","0,25",,"0,2",1,15000,18.5,BRDT3,2020-08-17,EURO,0.0
7576,2020-07-09,BRDTT210,BRBRDT3T0162,EQUITY PUT,"0,67","0,69","0,67","0,69",,"0,64",3,1100,21.0,BRDT3,2020-08-17,EURO,0.0
7580,2020-07-09,BRDTT220,BRBRDT3T0121,EQUITY PUT,"0,94","0,94","0,94","0,94",,"0,97",1,2000,22.0,BRDT3,2020-08-17,EURO,0.0
7581,2020-07-09,BRDTT222,BRBRDT3T0295,EQUITY PUT,1,1,1,1,,"1,07",5,500,22.25,BRDT3,2020-08-17,EURO,0.0
7584,2020-07-09,BRDTT230,BRBRDT3T01E6,EQUITY PUT,"1,51","1,51","1,51","1,51",,"1,42",1,500,23.0,BRDT3,2020-08-17,EURO,0.0
7717,2020-07-09,BRFSG20,BRBRFS3G0DR4,EQUITY CALL,"1,27","1,27","1,27","1,27",,"1,02",1,1000,20.0,BRFS3,2020-07-20,AMER,0.0
7719,2020-07-09,BRFSG21,BRBRFS3G0DL7,EQUITY CALL,"0,48","0,7","0,59","0,48",,"0,43",8,45600,21.0,BRFS3,2020-07-20,AMER,0.0
7720,2020-07-09,BRFSG22,BRBRFS3G0DS2,EQUITY CALL,"0,16","0,25","0,2","0,17",,"0,15",33,83500,22.0,BRFS3,2020-07-20,AMER,0.0
7721,2020-07-09,BRFSG23,BRBRFS3G0DF9,EQUITY CALL,"0,08","0,1","0,09","0,08",,"0,05",8,12900,23.0,BRFS3,2020-07-20,AMER,0.0
7722,2020-07-09,BRFSG24,BRBRFS3G0DT0,EQUITY CALL,"0,05","0,05","0,05","0,05",,"0,02",3,3300,24.0,BRFS3,2020-07-20,AMER,0.0
7723,2020-07-09,BRFSG250,BRBRFS3G0DU8,EQUITY CALL,"0,01","0,03","0,02","0,03",,"0,01",4,2300,25.0,BRFS3,2020-07-20,AMER,0.0
7725,2020-07-09,BRFSG27,BRBRFS3G0DZ7,EQUITY CALL,"0,01","0,01","0,01","0,01",,"0,01",2,900,27.0,BRFS3,2020-07-20,AMER,0.0
7726,2020-07-09,BRFSG310,BRBRFS3G0DB8,EQUITY CALL,"0,01","0,01","0,01","0,01",,"0,01",3,1000,31.0,BRFS3,2020-07-20,AMER,0.0
7750,2020-07-09,BRFSH202,BRBRFS3H0CS3,EQUITY CALL,"1,42","1,42","1,42","1,42",,"1,48",1,1000,20.25,BRFS3,2020-08-17,EURO,0.0
7753,2020-07-09,BRFSH210,BRBRFS3H0D55,EQUITY CALL,"1,15","1,29","1,21","1,15",,"1,1",8,32600,21.0,BRFS3,2020-08-17,AMER,0.0
7754,2020-07-09,BRFSH215,BRBRFS3H0D30,EQUITY CALL,"1,11","1,11","1,11","1,11",,"0,88",1,100,21.5,BRFS3,2020-08-17,AMER,0.0
7755,2020-07-09,BRFSH220,BRBRFS3H0CW5,EQUITY CALL,"0,69","0,82","0,77","0,69",,"0,7",6,6200,22.0,BRFS3,2020-08-17,AMER,0.0
7756,2020-07-09,BRFSH225,BRBRFS3H0D71,EQUITY CALL,"0,65","0,72","0,66","0,65",,"0,55",2,1000,22.5,BRFS3,2020-08-17,AMER,0.0
7758,2020-07-09,BRFSH230,BRBRFS3H0CX3,EQUITY CALL,"0,45","0,55","0,45","0,48",,"0,43",16,35300,23.0,BRFS3,2020-08-17,AMER,0.0
7759,2020-07-09,BRFSH235,BRBRFS3H0D06,EQUITY CALL,"0,35","0,35","0,35","0,35",,"0,33",1,300,23.5,BRFS3,2020-08-17,AMER,0.0
7760,2020-07-09,BRFSH240,BRBRFS3H0D22,EQUITY CALL,"0,27","0,31","0,3","0,27",,"0,25",16,39700,24.0,BRFS3,2020-08-17,AMER,0.0
7762,2020-07-09,BRFSH250,BRBRFS3H0D89,EQUITY CALL,"0,18","0,2","0,19","0,18",,"0,14",3,1900,25.0,BRFS3,2020-08-17,AMER,0.0
7766,2020-07-09,BRFSH270,BRBRFS3H0D14,EQUITY CALL,"0,05","0,05","0,05","0,05",,"0,04",1,400,27.0,BRFS3,2020-08-17,AMER,0.0
7785,2020-07-09,BRFSI225,BRBRFS3I0CF9,EQUITY CALL,"1,05","1,1","1,09","1,05",,"0,96",3,124500,22.5,BRFS3,2020-09-21,AMER,0.0
7789,2020-07-09,BRFSI245,BRBRFS3I0CM5,EQUITY CALL,"0,55","0,6","0,59","0,55",,"0,47",3,124500,24.5,BRFS3,2020-09-21,AMER,0.0
7833,2020-07-09,BRFSS19,BRBRFS3S0DG3,EQUITY PUT,"0,14","0,14","0,14","0,14",,"0,11",1,400,19.0,BRFS3,2020-07-20,EURO,0.0
7834,2020-07-09,BRFSS20,BRBRFS3S0DR0,EQUITY PUT,"0,21","0,28","0,24","0,28",,"0,31",29,79000,20.0,BRFS3,2020-07-20,EURO,0.0
7835,2020-07-09,BRFSS200,BRBRFS3S0DZ3,EQUITY PUT,"4,22","4,22","4,22","4,22",,"3,45",1,100,20.0,BRFS3,2022-07-15,EURO,0.0
7836,2020-07-09,BRFSS21,BRBRFS3S0DF5,EQUITY PUT,"0,6","0,65","0,64","0,6",,"0,74",2,11400,21.0,BRFS3,2020-07-20,EURO,0.0
7838,2020-07-09,BRFSS23,BRBRFS3S0DI9,EQUITY PUT,"2,1","2,19","2,12","2,1",,"2,32",2,1300,23.0,BRFS3,2020-07-20,EURO,0.0
7860,2020-07-09,BRFST147,BRBRFS3T0CQ3,EQUITY PUT,"0,04","0,04","0,04","0,04",,"0,04",1,100,14.75,BRFS3,2020-08-17,EURO,0.0
7861,2020-07-09,BRFST152,BRBRFS3T0CO8,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,06",1,300,15.25,BRFS3,2020-08-17,EURO,0.0
7863,2020-07-09,BRFST185,BRBRFS3T0CR1,EQUITY PUT,"0,33","0,34","0,33","0,33",,"0,43",3,1300,18.5,BRFS3,2020-08-17,EURO,0.0
7864,2020-07-09,BRFST190,BRBRFS3T0DB3,EQUITY PUT,"0,45","0,45","0,45","0,45",,"0,56",1,200,19.0,BRFS3,2020-08-17,EURO,0.0
7865,2020-07-09,BRFST195,BRBRFS3T0D84,EQUITY PUT,"0,57","0,66","0,59","0,66",,"0,71",5,6200,19.5,BRFS3,2020-08-17,EURO,0.0
7866,2020-07-09,BRFST200,BRBRFS3T0CV3,EQUITY PUT,"0,76","0,79","0,76","0,79",,"0,89",4,4000,20.0,BRFS3,2020-08-17,EURO,0.0
7867,2020-07-09,BRFST202,BRBRFS3T0CS9,EQUITY PUT,"0,93","0,93","0,93","0,93",,"0,99",1,1000,20.25,BRFS3,2020-08-17,EURO,0.0
7868,2020-07-09,BRFST205,BRBRFS3T0DA5,EQUITY PUT,"0,95","0,95","0,95","0,95",,"1,1",1,100,20.5,BRFS3,2020-08-17,EURO,0.0
7870,2020-07-09,BRFST210,BRBRFS3T0D27,EQUITY PUT,"1,21","1,21","1,21","1,21",,"1,35",1,1000,21.0,BRFS3,2020-08-17,EURO,0.0
7872,2020-07-09,BRFST220,BRBRFS3T0D76,EQUITY PUT,"1,76","1,83","1,76","1,76",,"1,94",3,1600,22.0,BRFS3,2020-08-17,EURO,0.0
7897,2020-07-09,BRFSU190,BRBRFS3U0CT4,EQUITY PUT,"0,5","0,5","0,5","0,5",,"0,92",3,124500,19.0,BRFS3,2020-09-21,EURO,0.0
7939,2020-07-09,BRKMG1,BRBRKM5G0AB5,EQUITY CALL,"0,01","0,01","0,01","0,01",,"0,01",1,100,31.5,BRKM5,2020-07-20,AMER,0.0
7953,2020-07-09,BRKMG24,BRBRKM5G09S9,EQUITY CALL,"0,66","1,45","0,76","0,66",,"0,65",116,293000,24.0,BRKM5,2020-07-20,AMER,0.0
7954,2020-07-09,BRKMG25,BRBRKM5G0A39,EQUITY CALL,"0,32","0,57","0,4","0,32",,"0,32",28,27400,25.0,BRKM5,2020-07-20,AMER,0.0
7955,2020-07-09,BRKMG26,BRBRKM5G0A47,EQUITY CALL,"0,14","0,38","0,19","0,17",,"0,14",20,19800,26.0,BRKM5,2020-07-20,AMER,0.0
7956,2020-07-09,BRKMG27,BRBRKM5G0A88,EQUITY CALL,"0,09","0,2","0,14","0,1",,"0,06",6,2800,27.0,BRKM5,2020-07-20,AMER,0.0
7957,2020-07-09,BRKMG280,BRBRKM5G0AH2,EQUITY CALL,"0,03","0,09","0,05","0,04",,"0,03",10,6500,28.0,BRKM5,2020-07-20,AMER,0.0
7958,2020-07-09,BRKMG290,BRBRKM5G0AG4,EQUITY CALL,"0,02","0,04","0,02","0,04",,"0,01",7,8500,29.0,BRKM5,2020-07-20,AMER,0.0
7959,2020-07-09,BRKMG300,BRBRKM5G0AJ8,EQUITY CALL,"0,02","0,03","0,02","0,02",,"0,01",7,5900,30.0,BRKM5,2020-07-20,AMER,0.0
7975,2020-07-09,BRKMG54,BRBRKM5G09Z4,EQUITY CALL,"0,51","0,53","0,51","0,51",,"0,46",8,1600,24.5,BRKM5,2020-07-20,AMER,0.0
7976,2020-07-09,BRKMG55,BRBRKM5G0A96,EQUITY CALL,"0,27","0,28","0,27","0,28",,"0,21",4,1800,25.5,BRKM5,2020-07-20,AMER,0.0
7977,2020-07-09,BRKMG56,BRBRKM5G09R1,EQUITY CALL,"0,41","0,41","0,41","0,41",,"0,09",1,500,26.5,BRKM5,2020-07-20,AMER,0.0
7982,2020-07-09,BRKMH230,BRBRKM5H09P3,EQUITY CALL,"2,37","2,37","2,37","2,37",,"2,01",1,200,23.0,BRKM5,2020-08-17,AMER,0.0
7983,2020-07-09,BRKMH235,BRBRKM5H09K4,EQUITY CALL,"1,3","1,3","1,3","1,3",,"1,74",1,2000,23.5,BRKM5,2020-08-17,AMER,0.0
7984,2020-07-09,BRKMH240,BRBRKM5H09N8,EQUITY CALL,"1,54","1,89","1,63","1,54",,"1,5",29,32900,24.0,BRKM5,2020-08-17,AMER,0.0
7985,2020-07-09,BRKMH245,BRBRKM5H09L2,EQUITY CALL,"1,37","1,37","1,37","1,37",,"1,28",1,100,24.5,BRKM5,2020-08-17,AMER,0.0
7986,2020-07-09,BRKMH250,BRBRKM5H09G2,EQUITY CALL,"1,11","1,55","1,2","1,11",,"1,08",55,90300,25.0,BRKM5,2020-08-17,AMER,0.0
7988,2020-07-09,BRKMH260,BRBRKM5H09F4,EQUITY CALL,"0,8","0,95","0,85","0,8",,"0,76",12,8100,26.0,BRKM5,2020-08-17,AMER,0.0
7990,2020-07-09,BRKMH270,BRBRKM5H09D9,EQUITY CALL,"0,55","0,7","0,6","0,55",,"0,52",14,10000,27.0,BRKM5,2020-08-17,AMER,0.0
7992,2020-07-09,BRKMH280,BRBRKM5H09A5,EQUITY CALL,"0,41","0,44","0,43","0,41",,"0,35",3,3500,28.0,BRKM5,2020-08-17,AMER,0.0
7996,2020-07-09,BRKMH300,BRBRKM5H09C1,EQUITY CALL,"0,15","0,25","0,21","0,2",,"0,15",9,3500,30.0,BRKM5,2020-08-17,AMER,0.0
7998,2020-07-09,BRKMH340,BRBRKM5H0990,EQUITY CALL,"0,04","0,08","0,05","0,04",,"0,03",8,3000,34.0,BRKM5,2020-08-17,AMER,0.0
8020,2020-07-09,BRKMI360,BRBRKM5I0890,EQUITY CALL,"0,05","0,05","0,05","0,05",,"0,14",2,1800,35.16,BRKM5,2020-09-21,AMER,0.0
