Asst,OptnTp,TradgEndDt,TckrSymb,OptnStyle,ExrcPric,,9/21/2020,8/17/2020,7/20/2020,Asst,Cotação,7/20/2020,8/17/2020,9/21/2020,
TOTS3,Call,7/20/2020,TOTSG20,AMER,20,,,,,,,,,,
TOTS3,Call,7/20/2020,TOTSG22,AMER,22,,,,,,,,,,
TOTS3,Call,7/20/2020,TOTSG240,AMER,24,,,,,,,,,,
TOTS3,Call,7/20/2020,TOTSG260,AMER,26,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH170,AMER,17,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH180,AMER,18,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH190,AMER,19,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH220,AMER,22,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH230,AMER,23,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH240,AMER,24,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH250,AMER,25,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH260,AMER,26,,,,,,,,,,
TOTS3,Call,8/17/2020,TOTSH270,AMER,27,,,,,,,,,,
TOTS3,Call,10/19/2020,TOTSJ490,AMER,16.22,,,,,,,,,,
TOTS3,Call,10/19/2020,TOTSJ605,EURO,20.06,,,,,,,,,,
TOTS3,Put,7/20/2020,TOTSS10,EURO,10,,,,,,,,,,
TOTS3,Put,7/20/2020,TOTSS15,EURO,15,,,,,,,,,,
TOTS3,Put,7/20/2020,TOTSS20,EURO,20,,,,,,,,,,
TOTS3,Put,7/20/2020,TOTSS22,EURO,22,,,,,,,,,,
TOTS3,Put,7/20/2020,TOTSS240,EURO,24,,,,,,,,,,
TOTS3,Put,7/20/2020,TOTSS260,EURO,26,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST170,EURO,17,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST180,EURO,18,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST190,EURO,19,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST220,EURO,22,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST230,EURO,23,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST240,EURO,24,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST250,EURO,25,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST260,EURO,26,,,,,,,,,,
TOTS3,Put,8/17/2020,TOTST270,EURO,27,,,,,,,,,,
TOTS3,Put,10/19/2020,TOTSV490,EURO,16.22,,,,,,,,,,
TOTS3,Put,10/19/2020,TOTSV605,EURO,20.06,,,,,,,,,,
TRPL4,Call,7/20/2020,TRPLG15,AMER,15,,,,,,,,,,
TRPL4,Call,7/20/2020,TRPLG16,AMER,16,,,,,,,,,,
TRPL4,Call,7/20/2020,TRPLG20,AMER,20,,,,,,,,,,
TRPL4,Call,7/20/2020,TRPLG21,AMER,21,,,,,,,,,,
TRPL4,Call,7/20/2020,TRPLG22,AMER,22,,,,,,,,,,
TRPL4,Call,7/20/2020,TRPLG230,AMER,23,,,,,,,,,,
TRPL4,Call,7/20/2020,TRPLG240,AMER,24,,,,,,,,,,
TRPL4,Call,7/20/2020,TRPLG250,AMER,25,,,,,,,,,,
TRPL4,Call,8/17/2020,TRPLH160,AMER,16,,,,,,,,,,
TRPL4,Call,8/17/2020,TRPLH170,AMER,17,,,,,,,,,,
TRPL4,Call,8/17/2020,TRPLH180,AMER,18,,,,,,,,,,
TRPL4,Call,8/17/2020,TRPLH190,AMER,19,,,,,,,,,,
TRPL4,Call,8/17/2020,TRPLH220,AMER,22,,,,,,,,,,
TRPL4,Call,8/17/2020,TRPLH230,AMER,23,,,,,,,,,,
TRPL4,Call,8/17/2020,TRPLH240,AMER,24,,,,,,,,,,
TRPL4,Call,12/21/2020,TRPLL237,EURO,23.75,,,,,,,,,,
TRPL4,Put,7/20/2020,TRPLS15,EURO,15,,,,,,,,,,
TRPL4,Put,7/20/2020,TRPLS16,EURO,16,,,,,,,,,,
TRPL4,Put,7/20/2020,TRPLS20,EURO,20,,,,,,,,,,
TRPL4,Put,7/20/2020,TRPLS21,EURO,21,,,,,,,,,,
TRPL4,Put,7/20/2020,TRPLS22,EURO,22,,,,,,,,,,
TRPL4,Put,7/20/2020,TRPLS230,EURO,23,,,,,,,,,,
TRPL4,Put,7/20/2020,TRPLS240,EURO,24,,,,,,,,,,
TRPL4,Put,7/20/2020,TRPLS250,EURO,25,,,,,,,,,,
TRPL4,Put,8/17/2020,TRPLT160,EURO,16,,,,,,,,,,
TRPL4,Put,8/17/2020,TRPLT170,EURO,17,,,,,,,,,,
TRPL4,Put,8/17/2020,TRPLT180,EURO,18,,,,,,,,,,
TRPL4,Put,8/17/2020,TRPLT190,EURO,19,,,,,,,,,,
TRPL4,Put,8/17/2020,TRPLT220,EURO,22,,,,,,,,,,
TRPL4,Put,8/17/2020,TRPLT230,EURO,23,,,,,,,,,,
TRPL4,Put,8/17/2020,TRPLT240,EURO,24,,,,,,,,,,
TRPL4,Put,12/21/2020,TRPLX237,EURO,23.75,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG100,AMER,10,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG11,AMER,11,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG12,AMER,12,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG16,AMER,16,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG17,AMER,17,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG180,AMER,18,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG190,AMER,19,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG200,AMER,20,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG210,AMER,21,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG220,AMER,22,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG230,AMER,23,,,,,,,,,,
TUPY3,Call,7/20/2020,TUPYG44,AMER,14.5,,,,,,,,,,
TUPY3,Call,8/17/2020,TUPYH150,AMER,15,,,,,,,,,,
TUPY3,Call,8/17/2020,TUPYH160,AMER,16,,,,,,,,,,
TUPY3,Call,8/17/2020,TUPYH170,AMER,17,,,,,,,,,,
TUPY3,Call,8/17/2020,TUPYH200,AMER,20,,,,,,,,,,
TUPY3,Call,8/17/2020,TUPYH210,AMER,21,,,,,,,,,,
TUPY3,Call,8/17/2020,TUPYH220,AMER,22,,,,,,,,,,
TUPY3,Call,8/17/2020,TUPYH230,AMER,23,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS100,EURO,10,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS11,EURO,11,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS12,EURO,12,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS16,EURO,16,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS17,EURO,17,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS180,EURO,18,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS190,EURO,19,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS200,EURO,20,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS210,EURO,21,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS220,EURO,22,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS230,EURO,23,,,,,,,,,,
TUPY3,Put,7/20/2020,TUPYS44,EURO,14.5,,,,,,,,,,
TUPY3,Put,8/17/2020,TUPYT150,EURO,15,,,,,,,,,,
TUPY3,Put,8/17/2020,TUPYT160,EURO,16,,,,,,,,,,
TUPY3,Put,8/17/2020,TUPYT170,EURO,17,,,,,,,,,,
TUPY3,Put,8/17/2020,TUPYT200,EURO,20,,,,,,,,,,
TUPY3,Put,8/17/2020,TUPYT210,EURO,21,,,,,,,,,,
TUPY3,Put,8/17/2020,TUPYT220,EURO,22,,,,,,,,,,
TUPY3,Put,8/17/2020,TUPYT230,EURO,23,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG11,AMER,11,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG12,AMER,12,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG13,AMER,13,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG14,AMER,14,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG15,AMER,15,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG16,AMER,16,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG17,AMER,17,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG18,AMER,18,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG19,AMER,19,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG20,AMER,20,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG21,AMER,21,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG22,AMER,22,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG41,AMER,11.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG42,AMER,12.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG43,AMER,13.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG44,AMER,14.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG45,AMER,15.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG46,AMER,16.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG47,AMER,17.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG48,AMER,18.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG49,AMER,19.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG50,AMER,20.5,,,,,,,,,,
UGPA3,Call,7/20/2020,UGPAG51,AMER,21.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH10,AMER,10,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH11,AMER,11,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH12,AMER,12,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH13,AMER,13,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH14,AMER,14,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH15,AMER,15,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH16,AMER,16,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH17,AMER,17,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH18,AMER,18,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH185,AMER,18.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH190,AMER,19,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH195,AMER,19.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH200,AMER,20,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH210,AMER,21,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH280,AMER,28,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH40,AMER,10.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH41,AMER,11.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH42,AMER,12.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH43,AMER,13.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH44,AMER,14.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH45,AMER,15.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH46,AMER,16.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH47,AMER,17.5,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH94,AMER,9.4,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH96,AMER,9.6,,,,,,,,,,
UGPA3,Call,8/17/2020,UGPAH98,AMER,9.8,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI137,AMER,13.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI142,AMER,14.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI147,AMER,14.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI152,AMER,15.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI157,AMER,15.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI162,AMER,16.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI167,AMER,16.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI172,AMER,17.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI177,AMER,17.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI182,AMER,18.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI185,EURO,18.51,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI187,AMER,18.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI192,AMER,19.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI197,AMER,19.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI202,AMER,20.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI205,EURO,20.51,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI207,AMER,20.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI215,AMER,21.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI217,AMER,21.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI222,AMER,22.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI227,AMER,22.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI232,AMER,23.26,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI237,AMER,23.76,,,,,,,,,,
UGPA3,Call,9/21/2020,UGPAI240,EURO,24.01,,,,,,,,,,
UGPA3,Call,10/19/2020,UGPAJ210,AMER,20.76,,,,,,,,,,
UGPA3,Call,12/21/2020,UGPAL14,AMER,14,,,,,,,,,,
UGPA3,Call,12/21/2020,UGPAL157,EURO,15.75,,,,,,,,,,
UGPA3,Call,12/21/2020,UGPAL232,EURO,23.25,,,,,,,,,,
UGPA3,Call,12/21/2020,UGPAL285,AMER,28.5,,,,,,,,,,
UGPA3,Call,1/18/2021,UGPAA185,AMER,18.5,,,,,,,,,,
UGPA3,Call,1/18/2021,UGPAA190,AMER,19,,,,,,,,,,
UGPA3,Call,1/18/2021,UGPAA212,EURO,21.25,,,,,,,,,,
UGPA3,Call,1/18/2021,UGPAA217,EURO,21.75,,,,,,,,,,
UGPA3,Call,2/22/2021,UGPAB205,AMER,20.26,,,,,,,,,,
UGPA3,Call,2/22/2021,UGPAB237,EURO,23.51,,,,,,,,,,
UGPA3,Call,2/22/2021,UGPAB282,EURO,28.01,,,,,,,,,,
UGPA3,Call,5/21/2021,UGPAE382,EURO,38.25,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS11,EURO,11,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS12,EURO,12,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS13,EURO,13,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS14,EURO,14,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS15,EURO,15,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS16,EURO,16,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS17,EURO,17,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS18,EURO,18,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS19,EURO,19,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS20,EURO,20,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS21,EURO,21,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS22,EURO,22,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS41,EURO,11.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS42,EURO,12.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS43,EURO,13.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS44,EURO,14.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS45,EURO,15.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS46,EURO,16.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS47,EURO,17.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS48,EURO,18.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS49,EURO,19.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS50,EURO,20.5,,,,,,,,,,
UGPA3,Put,7/20/2020,UGPAS51,EURO,21.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT10,EURO,10,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT11,EURO,11,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT12,EURO,12,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT13,EURO,13,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT14,EURO,14,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT15,EURO,15,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT16,EURO,16,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT17,EURO,17,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT18,EURO,18,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT185,EURO,18.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT190,EURO,19,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT195,EURO,19.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT200,EURO,20,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT210,EURO,21,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT280,EURO,28,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT40,EURO,10.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT41,EURO,11.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT42,EURO,12.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT43,EURO,13.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT44,EURO,14.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT45,EURO,15.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT46,EURO,16.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT47,EURO,17.5,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT94,EURO,9.4,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT96,EURO,9.6,,,,,,,,,,
UGPA3,Put,8/17/2020,UGPAT98,EURO,9.8,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU137,EURO,13.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU142,EURO,14.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU147,EURO,14.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU152,EURO,15.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU157,EURO,15.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU162,EURO,16.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU167,EURO,16.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU172,EURO,17.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU177,EURO,17.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU182,EURO,18.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU185,EURO,18.51,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU187,EURO,18.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU192,EURO,19.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU197,EURO,19.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU202,EURO,20.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU205,EURO,20.51,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU207,EURO,20.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU215,EURO,21.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU217,EURO,21.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU222,EURO,22.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU227,EURO,22.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU232,EURO,23.26,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU237,EURO,23.76,,,,,,,,,,
UGPA3,Put,9/21/2020,UGPAU240,EURO,24.01,,,,,,,,,,
UGPA3,Put,10/19/2020,UGPAV210,EURO,20.76,,,,,,,,,,
UGPA3,Put,12/21/2020,UGPAX14,EURO,14,,,,,,,,,,
UGPA3,Put,12/21/2020,UGPAX157,EURO,15.75,,,,,,,,,,
UGPA3,Put,12/21/2020,UGPAX232,EURO,23.25,,,,,,,,,,
UGPA3,Put,12/21/2020,UGPAX285,EURO,28.5,,,,,,,,,,
UGPA3,Put,1/18/2021,UGPAM185,EURO,18.5,,,,,,,,,,
UGPA3,Put,1/18/2021,UGPAM190,EURO,19,,,,,,,,,,
UGPA3,Put,1/18/2021,UGPAM212,EURO,21.25,,,,,,,,,,
UGPA3,Put,1/18/2021,UGPAM217,EURO,21.75,,,,,,,,,,
UGPA3,Put,2/22/2021,UGPAN205,EURO,20.26,,,,,,,,,,
UGPA3,Put,2/22/2021,UGPAN237,EURO,23.51,,,,,,,,,,
UGPA3,Put,2/22/2021,UGPAN282,EURO,28.01,,,,,,,,,,
UGPA3,Put,5/21/2021,UGPAQ382,EURO,38.25,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG370,AMER,3.7,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG380,AMER,3.8,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG39,AMER,3.9,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG40,AMER,4,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG41,AMER,4.1,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG42,AMER,4.2,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG43,AMER,4.3,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG44,AMER,4.4,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG45,AMER,4.5,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG46,AMER,4.6,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG47,AMER,4.7,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG48,AMER,4.8,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG49,AMER,4.9,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG5,AMER,5,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG52,AMER,5.2,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG54,AMER,5.4,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG56,AMER,5.6,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG570,EURO,5.7,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG58,AMER,5.8,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG6,AMER,6,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG62,AMER,6.2,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG64,AMER,6.4,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG66,AMER,6.6,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG680,AMER,6.8,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG700,AMER,7,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG720,AMER,7.2,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG740,AMER,7.4,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG760,AMER,7.6,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG770,EURO,7.7,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG780,AMER,7.8,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG790,EURO,7.9,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG800,AMER,8,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG820,AMER,8.2,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG840,AMER,8.4,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG860,AMER,8.6,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG870,EURO,8.7,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG890,EURO,8.9,,,,,,,,,,
USIM5,Call,7/20/2020,USIMG940,AMER,9.4,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH107,EURO,10.71,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH35,AMER,3.56,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH36,AMER,3.66,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH37,AMER,3.76,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH38,AMER,3.86,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH39,AMER,3.96,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH40,AMER,4.06,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH41,AMER,4.16,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH42,AMER,4.26,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH43,AMER,4.36,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH44,AMER,4.46,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH45,AMER,4.56,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH46,AMER,4.66,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH47,AMER,4.76,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH48,AMER,4.86,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH496,AMER,4.96,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH51,AMER,5.16,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH510,EURO,5.06,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH53,AMER,5.36,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH55,AMER,5.56,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH570,EURO,5.66,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH576,AMER,5.76,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH59,AMER,5.96,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH616,AMER,6.16,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH640,AMER,6.46,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH660,AMER,6.56,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH680,AMER,6.76,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH700,AMER,6.96,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH720,AMER,7.16,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH740,AMER,7.36,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH760,AMER,7.56,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH766,EURO,7.66,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH780,AMER,7.76,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH790,EURO,7.86,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH800,AMER,7.96,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH816,AMER,8.16,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH856,AMER,8.56,,,,,,,,,,
USIM5,Call,8/17/2020,USIMH870,EURO,8.66,,,,,,,,,,
